"PMID","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"20233958","1","3","10","1","4","1","0","2","2","2","4","2","2","0","5","1","1","0","0","0","3","0","0","1","0","1","1","2","0","1","1","0","3","1","2","4","0","8","0","2","6"
"20236763","0","2","3","1","0","0","1","0","1","0","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2"
"20236805","1","1","7","0","1","0","3","0","3","0","0","1","2","0","1","0","0","0","5","0","0","0","0","5","0","0","0","1","0","0","2","0","0","2","0","0","2","2","0","3","3"
"20298791","0","2","1","0","1","0","1","1","2","1","6","0","1","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","2","1","0","0","2","2","1","1","0","1","0","0","5"
"20298792","0","3","0","1","1","0","2","0","0","1","0","0","0","0","0","2","1","1","0","0","2","1","5","3","0","0","0","4","1","0","1","0","0","9","0","1","0","0","4","0","9"
"20300627","0","1","1","1","4","0","0","1","0","1","2","0","0","1","0","0","0","4","0","0","2","2","1","0","1","0","0","1","2","1","0","0","3","0","2","1","0","0","0","0","11"
"20300635","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","3","1","0","0","0","0","0","2","1","0","0","0","1","5","0","5","0","1","0","1","3"
"20300735","0","1","1","0","3","0","2","1","0","3","1","3","0","0","0","1","0","0","1","0","0","0","7","3","0","0","0","1","0","0","0","0","1","0","0","3","2","0","4","0","10"
"20302946","0","0","4","1","0","0","6","0","5","0","2","0","1","0","1","1","0","0","6","0","0","0","0","3","0","0","0","2","0","0","1","0","0","0","0","3","1","1","0","0","0"
"20303070","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","1","2","0","1","0","0","6","0","2","0","0","1","0","2"
"20303408","1","1","7","0","1","0","5","0","12","0","1","1","7","0","1","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","2","0","0","0","0","1","1","4","1","1","3"
"20307505","2","1","6","2","2","0","3","0","1","0","0","0","1","0","4","0","1","0","0","0","5","0","0","1","0","0","2","5","0","0","0","0","0","1","0","1","0","1","0","4","4"
"20335470","0","3","1","0","1","0","1","1","2","0","3","0","2","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","1","0","0","3","0","2","0","0","0","0","1","7"
"20336280","0","5","0","0","5","0","1","1","0","1","2","1","0","2","0","0","0","1","0","0","1","2","0","3","1","0","0","2","1","1","0","0","1","2","1","1","0","1","0","0","8"
"20336653","1","1","1","3","0","0","1","1","0","0","2","0","0","0","1","1","0","0","1","0","1","0","1","4","0","0","0","1","0","1","0","1","1","1","2","2","0","1","0","0","3"
"20336655","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","3","0","1","0","5","1","0","0","0","0","6","0","1","0","1","0","2","1"
"20336656","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2","0","1","0","0","1","1","1","1","0","0","0","0","1"
"20336685","0","2","1","0","1","1","2","1","0","2","0","2","0","1","0","1","0","0","0","1","2","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","1","3"
"20336686","0","0","2","1","0","0","0","0","0","2","2","0","0","0","3","1","0","0","0","0","4","0","1","1","0","0","2","5","2","1","1","0","0","7","0","1","0","2","0","1","1"
"20336690","0","1","0","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0","3"
"20338244","0","1","1","0","0","0","1","0","2","1","1","0","0","0","1","0","2","0","0","0","2","0","1","0","1","0","0","2","5","0","0","0","0","11","0","1","0","0","1","0","6"
"20338249","0","3","1","0","0","0","1","1","1","1","3","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","4","0","4","2","0","0","0","0","8"
"20345920","0","0","0","0","1","1","0","0","0","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"20346399","0","3","0","7","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","2","0","3","0","3","0","0","2","2","0","0","0","1","7","1","0","0","0","1","0","4"
"20346979","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1"
"20347043","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","2","1","0","0","4","2","0","0","0","0","8","0","0","0","0","1","0","0"
"20347045","0","0","0","3","0","2","2","0","0","0","1","0","0","0","0","0","2","0","0","0","5","0","2","0","0","0","0","1","0","0","0","0","0","8","0","1","0","0","0","1","1"
"20347878","1","2","6","0","1","0","0","0","0","1","4","0","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","3","0","6","1","0","5"
"20347995","1","3","0","0","0","0","4","2","2","2","2","1","0","0","1","1","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","1","4","0","1","0","1","4"
"20347996","0","2","1","0","1","0","2","0","0","3","3","0","0","0","0","1","1","1","0","0","7","0","1","1","1","0","0","6","8","0","1","0","1","21","1","6","0","0","1","0","4"
"20350057","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","10","2","0","0","0","1","0","0","0","0","1","3","1","5","0","0","6","0","8"
"20350171","0","1","3","1","0","1","2","0","1","1","1","0","0","0","2","0","2","1","0","0","4","0","7","0","4","0","2","3","1","0","0","0","0","3","0","6","0","0","5","2","9"
"20350176","1","2","6","0","3","0","1","0","4","2","1","1","1","0","4","0","0","0","2","0","0","0","7","0","3","0","0","2","1","0","2","1","0","1","0","4","0","10","8","1","13"
"20350177","0","0","2","0","0","0","1","0","0","1","5","0","0","0","2","1","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","1","2","0","1","0","0","0","0","5"
"20350180","0","2","0","0","2","0","0","0","0","3","3","0","0","2","0","1","1","0","0","0","3","0","10","4","4","0","0","1","0","0","0","0","0","0","0","5","0","0","8","0","11"
"20350181","0","10","0","1","2","0","1","0","1","0","3","0","0","0","0","0","1","0","0","0","5","0","11","0","2","1","0","5","2","0","0","0","0","11","0","1","0","0","7","1","13"
"20350182","0","9","0","1","0","0","1","1","1","1","4","0","0","0","0","0","0","1","0","0","7","0","2","1","2","0","0","4","2","2","0","0","1","12","1","1","0","0","2","0","7"
"20350187","1","1","4","3","0","0","3","0","1","0","0","0","1","1","5","0","3","0","1","0","4","0","0","1","1","0","2","3","0","0","1","0","0","1","0","5","0","1","0","6","9"
"20350933","1","0","8","1","2","0","4","0","5","0","2","0","0","0","10","1","3","0","1","0","7","0","0","4","0","0","2","5","0","0","0","0","0","0","0","3","0","3","0","4","5"
"20351022","2","0","13","2","1","0","2","0","5","0","1","1","1","0","7","0","1","0","0","1","3","1","1","0","0","0","1","3","0","0","0","0","0","1","0","5","0","6","0","4","3"
"20357071","0","1","1","0","1","0","3","1","4","0","3","0","0","1","1","0","1","3","0","0","1","1","0","1","0","0","1","2","3","0","0","0","0","2","0","3","0","1","0","2","2"
"20357121","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","13","0","2","0","0","1","1","0","0","0","0","3","0","0","0","0","7","0","11"
"20357127","1","2","4","1","1","0","6","0","8","0","1","1","4","0","1","1","1","0","2","0","4","0","6","2","1","0","0","1","0","1","2","0","1","0","0","2","0","4","4","3","7"
"20359695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","3"
"20359825","0","0","1","1","0","1","0","1","1","0","8","0","1","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1"
"20362418","0","2","7","4","2","0","2","1","1","1","3","0","1","1","2","2","1","0","1","0","7","0","0","4","0","0","1","8","3","0","0","0","1","12","1","5","0","1","0","2","5"
"20362598","1","0","8","1","1","0","2","0","2","0","1","0","1","0","6","1","2","0","1","0","5","0","1","2","0","0","2","4","1","0","1","0","0","3","0","3","0","3","0","6","3"
"20362677","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20362682","0","1","0","9","1","2","2","0","1","2","2","0","0","0","0","0","0","0","0","0","6","0","2","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","3","0","5"
"20363236","0","1","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","0","5","1","0","0","1","0","0","0","0","3","5","1","0","0","0","0","0","4"
"20363336","0","0","1","3","1","0","4","0","3","0","0","0","1","0","0","1","0","0","0","0","1","0","2","2","1","0","0","1","0","0","1","0","1","1","1","5","0","2","4","1","6"
"20363337","0","0","1","3","0","1","1","0","1","2","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","0","0","1"
"20363808","0","1","0","1","1","0","0","0","0","2","4","0","0","0","2","0","1","0","0","0","1","0","14","2","1","0","2","2","1","0","0","0","0","1","0","0","0","0","6","2","11"
"20371815","0","4","2","0","2","0","0","2","1","0","2","0","2","0","1","0","1","0","0","0","1","0","12","2","0","0","1","1","0","0","1","0","5","4","3","0","0","0","7","1","10"
"20375250","0","0","0","7","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","3","0","0","2","0","1","0","2","1","1","0","0","0","2","0","4","0","0","2","0","5"
"20381462","0","8","1","0","8","0","1","1","2","0","3","0","0","2","0","2","0","1","0","0","1","1","1","4","0","1","0","5","2","0","0","1","2","3","3","3","0","0","0","1","10"
"20382643","0","4","0","3","2","0","1","0","1","0","2","0","0","0","0","1","0","0","0","0","2","0","3","2","1","0","0","5","2","0","0","1","1","12","1","2","0","1","2","0","6"
"20384781","0","3","0","2","0","2","0","0","0","1","4","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","0","0","0","2"
"20385153","0","0","0","1","1","1","0","0","0","2","4","0","0","0","0","0","0","2","0","0","7","2","0","0","0","1","0","4","3","0","0","0","0","9","0","4","0","1","0","0","4"
"20385169","0","0","2","0","0","0","1","0","0","3","1","0","1","0","1","0","1","1","0","0","0","0","7","0","1","0","0","1","0","1","1","0","2","5","0","0","0","0","3","0","7"
"20385471","0","2","1","2","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","3","2","0","0","1","3","1","0","0","0","0","3","0","1","0","0","2","2","7"
"20392942","0","2","7","1","4","0","2","2","1","1","2","1","0","0","3","1","0","1","1","0","0","0","0","1","0","0","0","2","1","0","0","0","3","1","2","7","0","5","0","0","8"
"20393055","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0"
"20393066","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0","0","1","0","2","2","0","0","0","0","2","0","2","0","0","0","0","3"
"20395549","0","0","0","7","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","2"
"20398769","0","1","3","1","1","1","2","1","2","1","1","1","1","0","5","0","3","1","0","0","5","2","2","0","1","0","2","3","2","0","0","0","1","0","1","2","0","1","1","5","8"
"20398771","1","0","8","1","0","0","2","0","0","0","0","1","1","0","7","0","0","2","1","0","1","0","1","0","1","0","0","2","2","0","0","0","0","3","0","13","0","9","0","1","4"
"20398772","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1"
"20398773","0","0","9","1","0","0","6","0","10","2","1","4","6","0","2","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","3","3","4","0","4","3"
"20399235","0","0","0","1","0","0","1","0","0","0","1","1","1","0","2","0","1","0","0","0","1","0","7","1","1","0","1","2","1","0","0","0","1","2","0","1","0","1","3","1","3"
"20399560","0","0","4","0","0","0","2","0","4","1","3","1","3","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","2","0","1","0","2","0","1","1"
"20399735","1","1","2","0","0","0","7","0","4","0","1","1","1","0","2","0","0","0","4","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","4","2","0","6"
"20399796","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","6","4","2","0","0","5","1","0","0","0","1","2","1","0","0","0","4","0","8"
"20400273","0","1","1","0","1","0","1","0","0","0","2","3","1","0","0","2","0","0","1","2","1","0","1","3","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","2","2"
"20401747","1","3","7","1","0","0","0","1","0","1","0","1","0","0","6","2","0","0","1","0","0","0","1","2","1","0","0","2","0","0","0","0","1","1","0","11","0","6","1","0","5"
"20403339","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","0","0","3","0","0","1","3","1","2","0","0","0","1","3","0","1","0","0","0","0","1","0","0","0","0","11"
"20406690","0","3","0","0","1","0","3","0","2","0","1","0","0","3","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","3"
"20408201","0","4","2","0","2","0","3","2","0","1","3","0","0","1","0","1","0","1","0","0","1","1","4","2","0","0","0","3","1","0","0","0","1","1","2","5","0","0","1","1","8"
"20408245","0","4","0","0","0","0","1","1","0","2","4","0","0","0","0","1","0","1","0","0","0","1","1","2","0","0","0","2","1","0","1","0","4","3","2","1","0","0","1","0","7"
"20410363","0","2","1","2","1","0","1","0","1","1","1","0","0","0","2","2","2","0","0","0","5","0","1","2","1","0","2","8","8","0","1","0","1","20","0","1","0","0","0","3","4"
"20411397","1","1","6","4","1","1","0","0","0","2","1","0","0","0","6","2","2","0","1","0","6","0","0","1","0","1","2","5","0","0","0","0","0","1","0","10","0","3","0","2","9"
"20413448","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","1","0","0","3","0","0","0","0","1","0","1","0","0","0","0","4"
"20417032","0","1","2","0","0","0","1","0","2","0","8","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","3","1","4","0","0","3"
"20417065","0","0","7","2","1","1","1","0","0","0","0","0","1","1","8","1","2","0","2","0","6","0","1","0","0","0","2","3","0","0","0","0","0","1","0","6","0","2","0","6","6"
"20417713","0","1","2","0","2","0","1","0","3","1","1","4","1","0","1","2","0","0","4","0","1","0","0","10","0","1","0","3","0","1","1","0","0","0","0","0","3","1","0","2","3"
"20418072","0","2","3","0","0","0","2","2","1","0","2","1","1","1","3","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","1","0","1","0","1","2","0","4","1","0","3"
"20419095","0","8","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","2","1","0","0","0","2","1","2","1","0","0","3","0","11"
"20419370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20420924","0","4","1","0","6","0","0","2","0","1","6","0","1","1","0","1","0","1","0","0","0","0","0","3","0","0","0","4","3","0","0","1","5","4","3","0","0","1","0","0","3"
"20420925","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","0","8"
"20420931","0","1","2","1","0","0","3","0","1","1","3","0","1","0","3","0","1","2","0","0","2","1","6","0","0","0","2","2","4","0","0","0","0","2","0","0","0","0","1","2","5"
"20421135","1","0","6","0","2","0","1","0","1","0","1","2","0","0","5","1","0","0","0","0","1","0","0","2","0","1","0","4","0","1","1","1","0","0","0","4","2","6","0","0","2"
"20421249","0","1","0","0","0","0","1","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","4"
"20421953","0","1","1","0","5","0","1","1","1","0","2","0","1","2","0","0","0","0","1","0","2","0","0","6","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1"
"20421978","0","7","0","1","0","0","2","0","0","1","4","0","0","0","0","0","0","1","0","0","0","1","2","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","13"
"20423699","0","3","0","2","6","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","2","1","0","0","1","0","7","0","0","0","1","0","1","2"
"20423700","0","0","1","2","1","0","4","0","2","1","1","5","3","0","3","0","0","1","0","3","1","1","1","0","0","0","1","1","1","0","1","1","0","0","0","3","0","3","1","4","5"
"20424829","0","0","7","0","1","0","1","0","0","1","0","2","0","0","4","2","0","0","2","1","1","0","1","2","0","0","0","3","0","0","0","0","0","2","0","13","0","6","0","1","6"
"20433241","0","1","3","2","1","0","2","0","1","1","3","0","0","1","5","0","4","0","0","0","7","0","9","0","1","0","3","6","2","0","0","0","0","5","0","1","0","0","4","4","10"
"20433242","0","3","0","5","3","1","1","0","0","1","2","0","0","3","0","1","1","2","0","0","5","0","3","3","2","0","0","4","4","1","0","0","0","13","0","2","0","0","1","0","8"
"20433856","0","2","0","0","0","0","2","0","0","1","3","0","0","0","0","0","1","1","0","0","1","2","9","0","6","0","0","3","6","0","0","0","1","7","0","1","0","0","7","0","12"
"20434467","0","6","0","7","3","1","0","0","0","1","3","0","0","2","0","0","0","0","0","0","4","0","4","1","0","0","0","1","0","2","0","0","0","3","2","1","0","0","4","0","7"
"20434468","0","0","3","1","1","2","1","0","0","0","0","0","0","0","4","0","2","1","0","0","7","0","0","0","0","0","1","4","1","0","1","0","1","1","0","0","0","0","0","5","4"
"20434470","0","4","1","3","4","0","0","0","0","1","2","0","0","1","1","3","0","0","0","0","2","0","1","9","0","0","1","5","0","0","0","0","0","1","0","1","0","0","0","2","5"
"20434779","1","0","4","1","1","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","1","0","1","0","2","0","0","2"
"20435051","0","1","4","2","0","0","4","1","1","2","1","2","1","0","7","3","3","0","1","0","5","0","0","1","0","0","2","5","5","0","0","0","1","6","1","5","0","3","0","8","7"
"20436911","0","0","0","0","0","0","3","0","2","0","0","2","1","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","3"
"20439317","0","0","3","2","4","0","0","0","0","0","1","1","1","1","4","1","1","0","0","0","3","0","1","3","0","0","2","4","0","0","0","0","1","0","0","1","0","3","1","2","3"
"20441798","0","2","2","1","2","0","2","3","4","2","4","4","2","0","0","0","0","0","0","1","1","0","3","1","0","0","0","1","1","0","2","0","3","0","3","0","4","2","1","4","7"
"20444445","0","3","0","1","0","0","1","0","0","1","5","0","0","0","0","0","1","1","0","0","3","0","5","0","1","0","0","2","1","1","0","0","3","9","1","7","0","0","3","0","3"
"20445032","2","0","9","2","1","0","5","0","7","2","2","1","5","0","7","0","0","1","2","0","2","1","2","3","0","0","1","1","1","0","3","1","0","1","0","4","1","6","0","5","8"
"20445046","0","0","0","0","1","0","0","0","0","2","4","1","0","0","0","0","0","1","0","0","0","1","3","2","0","0","0","0","2","0","0","0","1","2","0","0","0","0","3","0","7"
"20450898","0","1","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","3","1","6","0","0","0","2","0","0","0","0","1","0","2","0","1","1","0","6"
"20451625","0","0","0","0","0","0","2","0","1","1","1","1","0","0","0","0","0","2","1","0","1","0","2","0","0","0","0","2","0","0","1","0","1","3","0","0","0","0","0","1","2"
"20451629","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","2","0","0","0","4","1","0","0","0","1","0","1","0","0","0","0","1","3"
"20451630","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1"
"20452398","0","1","13","0","0","0","1","0","1","1","1","1","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","9","0","1","2"
"20452399","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","2","0","3","0","0","0","0","0"
"20452437","0","1","0","0","2","1","0","0","0","0","3","0","0","0","1","1","0","0","0","0","5","0","1","0","0","0","0","4","2","2","0","0","0","11","0","0","0","1","0","0","1"
"20452441","0","0","0","3","3","1","2","0","0","0","1","0","0","0","0","1","1","2","0","0","2","2","1","0","2","0","0","1","4","0","0","0","0","3","1","3","0","0","0","1","6"
"20452443","0","1","0","0","3","0","2","2","1","1","7","0","0","0","0","0","1","4","0","0","2","1","1","3","1","0","0","2","3","1","1","1","2","7","1","5","0","0","0","0","2"
"20452445","0","3","3","1","2","1","1","2","1","1","4","0","0","1","0","1","0","0","2","0","3","1","0","7","0","0","0","1","0","1","0","0","2","0","2","1","0","0","0","0","5"
"20453039","1","1","4","1","0","0","6","0","5","1","3","2","1","0","4","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","1","0","0","1","0","1","0","2","0","3","2"
"20454786","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","6","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5"
"20456928","0","1","1","0","1","0","2","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","2","2","1","0","1","1","1","0","0","0","0","1","0","2","0","2","1","2","3"
"20457166","0","0","3","2","1","0","2","0","0","0","0","0","0","0","5","2","3","0","0","0","7","0","1","2","0","0","2","7","1","0","0","0","2","2","1","4","0","0","0","7","5"
"20460301","0","1","12","0","0","0","0","0","6","0","1","1","6","0","4","0","1","0","1","0","4","0","0","0","0","1","0","3","0","0","0","0","0","1","0","8","0","6","0","2","5"
"20463193","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"20463204","2","0","2","0","0","1","8","0","8","0","3","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","2","0","1","3"
"20465354","0","1","1","1","0","0","0","0","1","0","4","0","2","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4"
"20471139","0","6","1","3","1","0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","8","2","2","0","0","4","0","0","0","0","0","2","0","6","0","0","8","0","8"
"20471751","0","2","4","1","0","0","0","0","2","0","6","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","2","0","1","1","0","1","0","0","2","0","1","0","1","4"
"20472070","0","3","3","1","1","0","5","1","6","0","2","9","5","0","1","0","0","1","0","2","0","0","2","1","0","0","0","1","0","0","2","0","1","0","1","1","1","3","2","3","8"
"20472072","0","1","0","0","1","0","4","1","3","1","0","0","0","2","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","3","0","1","1","1","1","0","1","0","1","1"
"20478834","1","3","9","3","3","0","5","0","2","1","0","1","1","2","6","1","2","0","0","0","6","0","4","2","0","0","3","4","0","0","2","0","0","0","0","1","0","3","0","8","7"
"20479939","0","1","3","0","3","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","1","2","0","0","0","0","7"
"20483377","0","1","0","1","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","3","7","0","0","0","0","17","0","1","0","0","1","0","2"
"20483908","0","2","0","1","2","0","1","0","3","1","0","0","0","1","0","1","0","3","0","0","1","1","3","2","0","0","0","2","3","0","0","0","0","1","0","0","0","0","1","1","3"
"20484643","0","3","6","1","3","0","0","1","0","1","1","1","1","0","3","1","0","0","3","0","2","0","0","1","0","0","1","3","0","1","1","0","1","1","0","8","0","7","0","2","6"
"20484652","0","1","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","1","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","8"
"20488680","1","1","8","1","1","0","0","0","0","0","0","1","0","0","6","0","0","0","1","0","2","0","0","0","1","0","0","3","0","0","1","1","0","2","0","14","1","9","0","0","2"
"20488886","0","1","1","6","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","5","2","0","0","0","0","7","0","1","0","0","0","0","1"
"20493234","1","2","8","1","1","0","1","1","0","0","1","0","1","0","2","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","3","0","2","3","0","6","0","0","7"
"20493622","0","6","2","1","1","0","1","0","0","0","0","2","0","0","0","3","0","0","0","0","1","0","1","4","0","0","0","4","0","0","0","0","0","0","0","0","1","1","0","1","3"
"20493670","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","2"
"20493891","0","0","2","0","1","0","2","0","0","1","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","0","0","0","10","0","1","0","0","0","0","3"
"20493953","3","1","9","1","0","0","1","0","3","0","0","1","0","0","9","1","2","0","1","0","4","0","0","1","0","0","1","4","1","0","0","0","0","4","0","5","1","3","0","1","4"
"20493954","0","6","0","1","1","0","1","0","1","0","2","0","0","0","0","0","1","0","0","0","5","0","3","0","2","0","0","5","8","0","0","0","0","19","0","0","0","0","2","1","3"
"20493956","0","2","1","4","1","0","3","2","0","1","2","0","0","0","1","3","1","3","0","0","2","2","3","2","0","0","1","4","2","0","0","0","3","1","3","3","0","0","0","3","7"
"20494338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"20497902","0","1","8","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","1"
"20501484","2","1","5","1","2","0","6","0","8","0","2","0","3","1","5","0","1","0","0","0","4","0","1","1","0","0","2","3","0","0","2","0","0","0","0","1","0","1","0","4","4"
"20502888","0","0","1","1","0","1","0","0","1","1","2","3","1","0","0","2","0","0","0","0","3","0","0","1","0","0","0","2","0","0","1","0","0","2","0","1","1","0","0","2","5"
"20502990","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","7"
"20502992","1","5","2","0","2","0","0","3","0","6","0","1","0","0","2","2","1","0","0","0","1","0","2","3","0","0","0","4","1","0","0","0","2","1","0","0","2","0","1","1","6"
"20502993","0","6","0","1","1","0","1","1","0","1","0","0","0","1","0","2","0","0","0","0","1","0","2","4","0","0","0","4","0","0","0","0","0","0","1","1","0","0","1","3","6"
"20502995","0","1","1","1","1","1","1","0","1","0","2","0","1","0","0","0","0","0","0","0","2","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1"
"20503110","0","9","1","0","1","0","3","2","0","2","0","0","0","1","0","2","0","0","0","0","0","0","1","4","0","0","0","2","0","0","1","0","1","0","0","1","0","0","0","0","6"
